M.Wt.,Model_Enthalpy,Model_Entropy,C,H,As,B,Br,Cl,F,Ge,I,N,O,P,S,Se,Si,DG (298K)
67.091,333.2,294.7,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,378.127821
67.091,196.4,306.2,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,237.900821
67.091,676.1,284,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,724.216421
67.091,140.9,305.4,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,181.530619
67.091,149.7,306.4,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,199.379259
67.091,164,288.6,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,228.445621
67.091,211.7,290.1,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,257.998621
67.091,143.4,304.4,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,208.785819
67.926,10.4,334.4,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,94.571292
68.0228,-700.3,274.6,1,2,0,0,0,0,2,0,0,0,1,0,0,0,0,-623.899815
68.031,-94.21,261.1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-110.355374
68.035,95.09,284.4,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,101.426225
68.0504,327.2,266.6,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,304.282161
68.075,202.9,303.6,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,227.721463
68.075,202.4,293.8,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,230.141863
68.075,117.3,302.1,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,142.568463
68.075,70.97,283.9,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,101.662063
68.075,247.6,300.2,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,273.434663
68.075,286.5,279,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,318.652263
68.075,71.44,307.6,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,95.069463
68.075,65.25,306.1,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,89.315663
68.075,80.28,304.3,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,104.892863
68.075,60.56,308.2,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,84.010663
68.075,29.56,301.2,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,55.096663
68.075,51.53,285.6,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,81.715463
68.075,155.7,297.1,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,182.458463
68.075,148.4,297.8,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,174.949863
68.075,43.09,290.2,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,71.904663
68.075,-33.05,273.3,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1.983557545
68.079,132.5,273,3,4,0,0,0,0,0,0,0,2,0,0,0,0,0,191.187322
68.079,179.3,272.8,3,4,0,0,0,0,0,0,0,2,0,0,0,0,0,238.0885887
68.079,227.8,292.1,3,4,0,0,0,0,0,0,0,2,0,0,0,0,0,280.870522
68.079,182.4,296.3,3,4,0,0,0,0,0,0,0,2,0,0,0,0,0,234.218922
68.079,149.2,297.2,3,4,0,0,0,0,0,0,0,2,0,0,0,0,0,200.750722
68.079,316.6,294.9,3,4,0,0,0,0,0,0,0,2,0,0,0,0,0,368.836122
68.079,213.6,274.2,3,4,0,0,0,0,0,0,0,2,0,0,0,0,0,272.004722
68.079,267.5,269.6,3,4,0,0,0,0,0,0,0,2,0,0,0,0,0,327.275522
68.079,313,286.2,3,4,0,0,0,0,0,0,0,2,0,0,0,0,0,367.828722
68.079,295,286,3,4,0,0,0,0,0,0,0,2,0,0,0,0,0,349.888322
68.079,214.9,295.7,3,4,0,0,0,0,0,0,0,2,0,0,0,0,0,266.897722
68.119,193.6,319.9,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,263.03776
68.119,202.8,323.1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,270.83936
68.119,209.1,321.7,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,277.55656
68.119,130.2,307.1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,203.00736
68.119,234.8,302.7,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,308.91856
68.119,130.3,300.5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,205.07416
68.119,209.2,312,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,280.54716
68.119,216.8,329.5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,282.93216
68.119,136.4,318.6,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,204.67925
68.119,129,316.7,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,196.86361
68.119,128.9,299.4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,204.00196
68.119,147.8,286.3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,236.03886
68.119,27.58,287,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,110.6318014
68.119,129.1,312.5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,200.29816
68.119,75.33,313.3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,145.1138929
68.119,74.73,290.6,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,193.72944
68.119,144.2,321.6,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,209.56051
68.119,128.9,330,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,201.65521
68.119,131.5,318.1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,204.43481
68.119,71.7,324.1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,144.4551643
68.119,132.4,307.1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,169.81593
68.119,131.1,327.6,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,198.53143
68.119,159.1,284.4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,263.31366
68.119,129.1,305,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,202.53316
68.4754,-262.9,263.5,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,-237.791719
69.063,-43.24,303,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,-10.871836
69.063,-34.19,307.3,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,-3.103236
69.063,79.74,274.9,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,120.4686307
69.063,-15.53,275,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,26.066232
69.063,54.57,293.3,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,89.828764
69.067,191.2,275.8,2,3,0,0,0,0,0,0,0,3,0,0,0,0,0,256.470823
69.067,248.6,270.9,2,3,0,0,0,0,0,0,0,3,0,0,0,0,0,315.356023
69.067,328.8,276.9,2,3,0,0,0,0,0,0,0,3,0,0,0,0,0,393.768023
69.067,372.3,298.8,2,3,0,0,0,0,0,0,0,3,0,0,0,0,0,430.741823
69.067,187.8,301.2,2,3,0,0,0,0,0,0,0,3,0,0,0,0,0,245.526623
69.107,168.8,289.5,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,254.220061
69.107,65.85,319.2,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,120.251539
69.107,148.5,303.4,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,229.777861
69.107,135.2,304.6,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,216.120261
69.107,47.9,287.6,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,133.886261
69.107,199,313.6,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,277.238261
69.107,153.9,321.4,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,229.813861
69.107,56.54,287.5,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,142.556061
69.107,274.7,277,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,363.845061
69.107,156.8,281.1,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,244.723261
69.107,266.1,314.5,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,344.070061
69.107,62.27,317.5,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,114.233899
69.107,128.1,300.8,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,210.152661
69.107,40.21,286.6,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,126.494261
69.107,150.7,280.9,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,238.682861
69.107,113.2,322.7,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,188.726461
69.107,138,317.9,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,214.956861
69.107,133.1,312.7,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,211.606461
69.107,59.34,307.3,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,139.455661
69.107,65.45,307.4,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,145.535861
69.107,98.16,329.8,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,171.570661
69.107,33.07,316.8,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,107.081439
69.107,110.2,294.3,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,194.189661
69.107,31.84,314.7,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,101.663099
69.107,162,314,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,240.119061
69.107,67.75,318.6,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,144.498261
69.107,63.63,319.4,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,140.139861
69.107,130.1,328,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,204.047061
69.107,161.6,318.4,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,238.407861
69.942,-111.7,363.1,4,11,0,1,0,0,0,0,0,0,0,0,0,0,0,2.861332
70.0142,-695.4,255.8,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,-661.1490698
70.047,-213.5,295.8,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,-196.440394
70.047,-95.27,295.4,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,-78.091194
70.051,83.93,270.7,2,2,0,0,0,0,0,0,0,2,1,0,0,0,0,133.291465
70.051,-9.098,292.4,2,2,0,0,0,0,0,0,0,2,1,0,0,0,0,33.796865
70.055,330.5,282.2,1,2,0,0,0,0,0,0,0,4,0,0,0,0,0,401.2014383
70.055,405.4,279.2,1,2,0,0,0,0,0,0,0,4,0,0,0,0,0,477.050524
70.0664,106.1,291.5,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,114.704601
70.0664,103.6,291.3,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,112.264201
70.0664,154,295.4,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,161.442401
70.091,-13.31,305.8,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,40.45708586
70.091,56.49,332.6,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,111.612103
70.091,14.76,334.8,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,69.226503
70.091,52.95,294.4,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,119.455703
70.091,-104.4,290.1,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,-4.462897
70.091,90.64,327.2,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,147.371303
70.091,-108.9,288.5,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,-39.984797
70.091,111.1,325.8,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,168.248503
70.091,-116.8,319.7,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,-57.833697
70.091,13.94,300.9,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,78.508703
70.091,56.11,331,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,111.708903
70.091,37.7,286.3,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,106.619503
70.091,-103.3,317.7,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,-43.82224811
70.091,8.615,332.6,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,63.737103
70.091,-111.1,311.1,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,-56.224417
70.091,-107.9,321.9,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,-49.589297
70.091,14.45,334.8,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,68.916503
70.091,6.124,319.3,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,65.209503
70.091,-39.65,318.3,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,19.733503
70.091,-2.513,302.4,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,61.608703
70.091,-120.2,288.8,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,-29.77643033
70.091,-75.46,306.4,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,-12.530297
70.091,64.97,321.5,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,123.399903
70.091,-106.4,312,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,-52.577177
70.095,121.2,316.9,3,6,0,0,0,0,0,0,0,2,0,0,0,0,0,205.822762
70.095,170.6,284.7,3,6,0,0,0,0,0,0,0,2,0,0,0,0,0,264.818362
70.095,86.13,309,3,6,0,0,0,0,0,0,0,2,0,0,0,0,0,173.106962
70.095,89.71,317.5,3,6,0,0,0,0,0,0,0,2,0,0,0,0,0,174.193962
70.095,133.4,283.8,3,6,0,0,0,0,0,0,0,2,0,0,0,0,0,227.886562
70.095,125.9,309.5,3,6,0,0,0,0,0,0,0,2,0,0,0,0,0,212.727962
70.095,141.5,311.4,3,6,0,0,0,0,0,0,0,2,0,0,0,0,0,227.761762
70.095,321.7,315.3,3,6,0,0,0,0,0,0,0,2,0,0,0,0,0,406.799562
70.135,2.37,321.6,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,106.06664
70.135,3.805,317.3,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,109.27591
70.135,-30,338.2,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,67.16261
70.135,-48.22,343,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,59.80813
70.135,-16.76,329.4,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,75.77249
70.135,-76.82,310.4,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,38.52912818
70.135,10.33,326.3,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,114.39011
70.135,-28.06,311,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,86.59401
70.135,-14.67,338.9,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,77.177986
70.135,-30.92,339.9,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,67.19135
70.93,-75.15,369.2,3,10,0,1,0,0,0,0,0,1,0,0,0,0,0,44.961433
70.93,-247.2,354.1,3,10,0,1,0,0,0,0,0,1,0,0,0,0,0,-122.588767
71.039,152.6,297.3,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,201.402566
71.079,41.73,287.3,3,5,0,0,0,0,0,0,0,1,1,0,0,0,0,117.719404
71.079,-52.83,287,3,5,0,0,0,0,0,0,0,1,1,0,0,0,0,23.248804
71.079,43.11,288.9,3,5,0,0,0,0,0,0,0,1,1,0,0,0,0,118.622604
71.079,-112.7,317.3,3,5,0,0,0,0,0,0,0,1,1,0,0,0,0,-73.231688
71.079,-45.38,316.3,3,5,0,0,0,0,0,0,0,1,1,0,0,0,0,31.697404
71.079,-89.95,311.9,3,5,0,0,0,0,0,0,0,1,1,0,0,0,0,-21.291396
71.079,-104.4,320.4,3,5,0,0,0,0,0,0,0,1,1,0,0,0,0,-41.943968
71.079,-133.4,298.5,3,5,0,0,0,0,0,0,0,1,1,0,0,0,0,-78.450668
71.079,134.1,293.8,3,5,0,0,0,0,0,0,0,1,1,0,0,0,0,208.152404
71.079,-95.8,292.6,3,5,0,0,0,0,0,0,0,1,1,0,0,0,0,-21.403596
71.079,-38.54,291.1,3,5,0,0,0,0,0,0,0,1,1,0,0,0,0,36.317004
71.079,-131.6,311.7,3,5,0,0,0,0,0,0,0,1,1,0,0,0,0,-62.881796
71.079,140.3,319,3,5,0,0,0,0,0,0,0,1,1,0,0,0,0,206.842804
71.079,-123.1,301.1,3,5,0,0,0,0,0,0,0,1,1,0,0,0,0,-51.222996
71.079,167.6,322.3,3,5,0,0,0,0,0,0,0,1,1,0,0,0,0,233.159404
71.083,219.3,319.9,2,5,0,0,0,0,0,0,0,3,0,0,0,0,0,310.396663
71.083,219,314.2,2,5,0,0,0,0,0,0,0,3,0,0,0,0,0,311.795263
71.083,185,285.9,2,5,0,0,0,0,0,0,0,3,0,0,0,0,0,286.228663
71.083,188.1,285.7,2,5,0,0,0,0,0,0,0,3,0,0,0,0,0,289.388263
71.083,257.2,316.8,2,5,0,0,0,0,0,0,0,3,0,0,0,0,0,349.220463
71.083,143.9,313.9,2,5,0,0,0,0,0,0,0,3,0,0,0,0,0,236.784663
71.083,188.6,309.6,2,5,0,0,0,0,0,0,0,3,0,0,0,0,0,282.766063
71.123,39.99,315.7,4,9,0,0,0,0,0,0,0,1,0,0,0,0,0,156.545101
71.123,13.5,312.6,4,9,0,0,0,0,0,0,0,1,0,0,0,0,0,130.978901
71.123,26.05,319.1,4,9,0,0,0,0,0,0,0,1,0,0,0,0,0,141.591901
71.123,24.79,316.9,4,9,0,0,0,0,0,0,0,1,0,0,0,0,0,140.987501
71.123,30.35,316.6,4,9,0,0,0,0,0,0,0,1,0,0,0,0,0,146.636901
71.123,7.365,305.3,4,9,0,0,0,0,0,0,0,1,0,0,0,0,0,127.019301
71.123,15.53,313.7,4,9,0,0,0,0,0,0,0,1,0,0,0,0,0,132.681101
71.123,0.4433,337,4,9,0,0,0,0,0,0,0,1,0,0,0,0,0,110.651001
71.123,11.03,307.1,4,9,0,0,0,0,0,0,0,1,0,0,0,0,0,130.147901
71.123,7.895,339.9,4,9,0,0,0,0,0,0,0,1,0,0,0,0,0,117.238501
71.123,2.717,325.9,4,9,0,0,0,0,0,0,0,1,0,0,0,0,0,116.232501
71.123,-6.58,304,4,9,0,0,0,0,0,0,0,1,0,0,0,0,0,161.141701
71.123,16.77,320.6,4,9,0,0,0,0,0,0,0,1,0,0,0,0,0,131.864901
71.123,26.66,317.1,4,9,0,0,0,0,0,0,0,1,0,0,0,0,0,142.797901
71.123,17.77,332.4,4,9,0,0,0,0,0,0,0,1,0,0,0,0,0,129.348501
71.123,-29.15,299.6,4,9,0,0,0,0,0,0,0,1,0,0,0,0,0,114.140329
71.914,-281.4,361.1,3,9,0,1,0,0,0,0,0,0,1,0,0,0,0,-176.328925
71.914,-432,358.7,3,9,0,1,0,0,0,0,0,0,1,0,0,0,0,-326.213725
72.0028,-5.439,286.1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,-24.996591
72.0384,2.945,291.9,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1.344144
72.0468,171.4,276.6,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,203.702306
72.0468,176.4,300.6,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,201.550306
72.0468,201.3,298.9,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,226.956906
72.0468,129.8,301.8,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,154.592706
72.063,-326,313.5,3,4,0,0,0,0,0,0,0,0,2,0,0,0,0,-220.3134207
72.063,-329,302.7,3,4,0,0,0,0,0,0,0,0,2,0,0,0,0,-276.888804
72.063,-327.4,309.7,3,4,0,0,0,0,0,0,0,0,2,0,0,0,0,-275.539954
72.063,-284.7,290.6,3,4,0,0,0,0,0,0,0,0,2,0,0,0,0,-226.4157018
72.063,-227.9,287.6,3,4,0,0,0,0,0,0,0,0,2,0,0,0,0,-169.454154
72.063,-182.7,302.2,3,4,0,0,0,0,0,0,0,0,2,0,0,0,0,-128.604954
72.063,-296.9,301.9,3,4,0,0,0,0,0,0,0,0,2,0,0,0,0,-244.341144
72.067,59.84,312.3,2,4,0,0,0,0,0,0,0,2,1,0,0,0,0,135.747305
72.071,277.9,291.3,1,4,0,0,0,0,0,0,0,4,0,0,0,0,0,384.887364
72.0824,-31.71,295.9,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,14.526041
72.0824,53.6,305.5,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,96.975241
72.0824,59.06,304,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,102.882241
72.0824,-21.59,294.7,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,25.003641
72.0824,70.37,303,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,114.490241
72.0824,26.95,314.6,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,67.613441
72.0824,-18.24,316.2,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,21.946641
72.0824,-85.57,299.4,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,-40.376959
72.0824,-40.67,288.3,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,7.830841
72.0824,-96.97,296.4,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,-50.882959
72.0824,59.66,304.9,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,103.214041
72.0824,24.95,302.7,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,69.159641
72.0824,24.38,311,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,66.116241
72.0824,-11.74,307.6,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,31.009441
72.0824,-36.97,287.8,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,11.679841
72.0824,-2.739,306.9,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,40.219041
72.107,-146,340.8,4,8,0,0,0,0,0,0,0,0,1,0,0,0,0,-54.378857
72.107,-147.8,316.9,4,8,0,0,0,0,0,0,0,0,1,0,0,0,0,-49.056657
72.107,-125.6,316.8,4,8,0,0,0,0,0,0,0,0,1,0,0,0,0,-26.826857
72.107,-122.4,319.3,4,8,0,0,0,0,0,0,0,0,1,0,0,0,0,-24.371857
72.107,-109.3,323.3,4,8,0,0,0,0,0,0,0,0,1,0,0,0,0,-13.479737
72.107,-148.6,332.7,4,8,0,0,0,0,0,0,0,0,1,0,0,0,0,-54.565057
72.107,-146.4,310,4,8,0,0,0,0,0,0,0,0,1,0,0,0,0,-45.600457
72.107,-145.1,341,4,8,0,0,0,0,0,0,0,0,1,0,0,0,0,-53.538457
72.107,-123.2,330.4,4,8,0,0,0,0,0,0,0,0,1,0,0,0,0,-28.479657
72.107,-136.4,311.3,4,8,0,0,0,0,0,0,0,0,1,0,0,0,0,-35.987857
72.107,-145.1,339.3,4,8,0,0,0,0,0,0,0,0,1,0,0,0,0,-53.031857
72.107,-146.9,350.6,4,8,0,0,0,0,0,0,0,0,1,0,0,0,0,-58.199257
72.107,-145.8,329.8,4,8,0,0,0,0,0,0,0,0,1,0,0,0,0,-50.900857
72.107,-257.8,346.8,4,8,0,0,0,0,0,0,0,0,1,0,0,0,0,-148.5638534
72.107,-222.3,329.9,4,8,0,0,0,0,0,0,0,0,1,0,0,0,0,-115.853453
72.107,-145,312.1,4,8,0,0,0,0,0,0,0,0,1,0,0,0,0,-44.826257
72.107,-129.7,322.6,4,8,0,0,0,0,0,0,0,0,1,0,0,0,0,-32.655257
72.107,-141.3,334.5,4,8,0,0,0,0,0,0,0,0,1,0,0,0,0,-52.203707
72.107,-219.4,329,4,8,0,0,0,0,0,0,0,0,1,0,0,0,0,-122.0504599
72.107,-101.2,321.7,4,8,0,0,0,0,0,0,0,0,1,0,0,0,0,-3.887057
72.107,-204.7,308.5,4,8,0,0,0,0,0,0,0,0,1,0,0,0,0,-79.57184843
72.111,106.2,317.8,3,8,0,0,0,0,0,0,0,2,0,0,0,0,0,229.497202
72.111,203.3,315.5,3,8,0,0,0,0,0,0,0,2,0,0,0,0,0,327.282602
72.111,91.73,328.7,3,8,0,0,0,0,0,0,0,2,0,0,0,0,0,211.779002
72.111,170.7,303.8,3,8,0,0,0,0,0,0,0,2,0,0,0,0,0,298.169202
72.111,151.9,311.6,3,8,0,0,0,0,0,0,0,2,0,0,0,0,0,277.044802
72.111,122.2,328.4,3,8,0,0,0,0,0,0,0,2,0,0,0,0,0,242.338402
72.111,126,304,3,8,0,0,0,0,0,0,0,2,0,0,0,0,0,253.409602
72.111,77.85,301.4,3,8,0,0,0,0,0,0,0,2,0,0,0,0,0,206.034402
72.111,127.8,312.7,3,8,0,0,0,0,0,0,0,2,0,0,0,0,0,252.617002
72.111,95.6,314.4,3,8,0,0,0,0,0,0,0,2,0,0,0,0,0,219.910402
72.111,148.5,322.2,3,8,0,0,0,0,0,0,0,2,0,0,0,0,0,270.486002
72.111,20.59,314.4,3,8,0,0,0,0,0,0,0,2,0,0,0,0,0,144.900402
72.111,37.34,330.2,3,8,0,0,0,0,0,0,0,2,0,0,0,0,0,156.942002
72.111,-11.34,329.6,3,8,0,0,0,0,0,0,0,2,0,0,0,0,0,108.440802
72.111,-2.702,323.1,3,8,0,0,0,0,0,0,0,2,0,0,0,0,0,119.015802
72.111,5.239,327,3,8,0,0,0,0,0,0,0,2,0,0,0,0,0,125.794602
72.111,52.17,292.5,3,8,0,0,0,0,0,0,0,2,0,0,0,0,0,183.006602
72.125,158.5,284.5,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,166.288528
72.125,196.6,297.4,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,200.544328
72.125,187.7,301,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,190.571528
72.125,189.8,294.8,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,194.519128
72.151,-153.9,356,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.94572818
72.151,-167.8,320.3,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.50463364
72.151,-146.8,355.6,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.269096667
73.051,-84.48,307.5,2,3,0,0,0,0,0,0,0,1,2,0,0,0,0,-24.596453
73.051,36.6,294.2,2,3,0,0,0,0,0,0,0,1,2,0,0,0,0,100.446947
73.0704,28.6,298.8,3,4,0,0,0,0,1,0,0,1,0,0,0,0,0,81.339742
73.0704,149.7,299.7,3,4,0,0,0,0,1,0,0,1,0,0,0,0,0,202.171542
73.0704,158.8,300.3,3,4,0,0,0,0,1,0,0,1,0,0,0,0,0,211.092742
73.0704,76.37,302.6,3,4,0,0,0,0,1,0,0,1,0,0,0,0,0,127.977342
73.095,-193.3,337.8,3,7,0,0,0,0,0,0,0,1,1,0,0,0,0,-93.416956
73.095,48.19,319.5,3,7,0,0,0,0,0,0,0,1,1,0,0,0,0,153.526444
73.095,-120.8,329.3,3,7,0,0,0,0,0,0,0,1,1,0,0,0,0,-18.383956
73.095,-13.04,326.7,3,7,0,0,0,0,0,0,0,1,1,0,0,0,0,90.150844
73.095,25.05,309.1,3,7,0,0,0,0,0,0,0,1,1,0,0,0,0,133.485644
73.095,-13.51,323.8,3,7,0,0,0,0,0,0,0,1,1,0,0,0,0,90.545044
73.095,-22.79,303.4,3,7,0,0,0,0,0,0,0,1,1,0,0,0,0,87.344244
73.095,-101.7,305.4,3,7,0,0,0,0,0,0,0,1,1,0,0,0,0,7.838244
73.095,-56.32,299.2,3,7,0,0,0,0,0,0,0,1,1,0,0,0,0,55.065844
73.095,-191.6,338.9,3,7,0,0,0,0,0,0,0,1,1,0,0,0,0,-88.793588
73.095,-17.78,326,3,7,0,0,0,0,0,0,0,1,1,0,0,0,0,85.619444
